action_code,action_code_full,amendment_indicator,amendment_number,back_reference_schedule_name,back_reference_transaction_id,candidate,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_district,candidate_office_state,candidate_party,candidate_prefix,candidate_suffix,category_code,category_code_full,committee,committee_id,conduit_committee_city,conduit_committee_id,conduit_committee_name,conduit_committee_state,conduit_committee_street1,conduit_committee_street2,conduit_committee_zip,dissemination_date,election_type,election_type_full,expenditure_amount,expenditure_date,expenditure_description,file_number,filer_first_name,filer_last_name,filer_middle_name,filer_prefix,filer_suffix,filing_date,filing_form,form_line_number,image_number,independent_sign_date,independent_sign_name,is_notice,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,most_recent,notary_commission_expiration_date,notary_sign_date,notary_sign_name,office_total_ytd,original_sub_id,payee_city,payee_first_name,payee_last_name,payee_middle_name,payee_name,payee_prefix,payee_state,payee_street_1,payee_street_2,payee_suffix,payee_zip,pdf_url,previous_file_number,report_type,report_year,schedule_type,schedule_type_full,sub_id,support_oppose_indicator,transaction_id
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': '-', 'candidate_ids': [], 'city': 'Dearborn', 'committee_id': 'C00346239', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1999-06-21', 'first_file_date': '1999-06-21', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2022-08-19', 'last_file_date': '2024-08-01', 'name': 'ARAB AMERICAN POLITICAL ACTION COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'MI', 'state_full': 'Michigan', 'street_1': 'P.O. Box 925', 'street_2': None, 'treasurer_name': 'Hammoud, Ali', 'zip': '48121'}",C00346239,,,,,,,,,,,674.12,,,262888,,,,,,2006-12-06,F3X,F3X-24,26940731719,,,False,24,4120720061072700391,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26940731719,262888,30G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4122020061073133236,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': None, 'candidate_ids': [], 'city': 'MILL VALLEY', 'committee_id': 'C00395897', 'committee_type': 'U', 'committee_type_full': 'Single Candidate Independent Expenditure', 'cycle': 2004, 'cycles': [2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018], 'cycles_has_activity': [2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018], 'cycles_has_financial': [2004, 2006, 2008], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2004-02-05', 'first_file_date': '2004-02-05', 'is_active': True, 'last_cycle_has_activity': 2018, 'last_cycle_has_financial': 2008, 'last_f1_date': '2004-05-20', 'last_file_date': '2017-02-01', 'name': 'PROGRESSIVE UNITY VOTER FUND', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'CA', 'state_full': 'California', 'street_1': '69 MAGEE AVE', 'street_2': None, 'treasurer_name': 'JOHN PEARCE', 'zip': '94941'}",C00395897,,,,,,,,,,,50.0,,,155958,,,,,,2004-12-05,F3X,F3X-24,24981726282,,,False,24,4120520041046149356,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24981726282,155958,30G,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121820041047192027,,E.UNITEMIZED0
A,ADD,A,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'AMER FIDELITY CORP/CAMERON ENTERPRISES', 'candidate_ids': [], 'city': 'OKLAHOMA CITY', 'committee_id': 'C00210526', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2004, 'cycles': [1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1986-09-02', 'first_file_date': '1986-09-02', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2021-08-10', 'last_file_date': '2024-07-05', 'name': 'AMERICAN FIDELITY CORPORATION PAC', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'OK', 'state_full': 'Oklahoma', 'street_1': '2000 CLASSEN CENTER PO BOX 25523', 'street_2': None, 'treasurer_name': 'KENNETH DEAN KLEHM', 'zip': '73125'}",C00210526,,,,,,,,,,,31.75,,,155066,,,,,,2004-12-02,F3X,F3X-24,24991401192,,,False,24,4120220041045972174,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24991401192,138712,Q3,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121520041046811003,,E.UNITEMIZED1
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': ""FIRE FIGHTERS; INTERNATIONAL ASS'N OF"", 'candidate_ids': [], 'city': 'MIAMI', 'committee_id': 'C00130187', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'cycles_has_activity': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'cycles_has_financial': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1980-06-12', 'first_file_date': '1980-06-12', 'is_active': True, 'last_cycle_has_activity': 2014, 'last_cycle_has_financial': 2014, 'last_f1_date': '2010-11-10', 'last_file_date': '2013-07-09', 'name': 'DADE COUNTY FIRE FIGHTERS LOCAL 1403 PAC', 'organization_type': 'L', 'organization_type_full': 'Labor Organization', 'party': None, 'party_full': None, 'state': 'FL', 'state_full': 'Florida', 'street_1': '8000 NW 21 STREET', 'street_2': 'SUITE 222', 'treasurer_name': 'DEL CUETO, JOAQUIN', 'zip': '33122'}",C00130187,,,,,,,,,,,160.5,,,262301,,,,,,2006-12-06,F3X,F3X-24,26930586690,,,False,24,4120620061072673373,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26930586690,262301,30G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121320061072900291,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'EMPLOYEES; AMER. FED. OF STATE, COUNTY', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00011114', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1976-05-07', 'first_file_date': '1975-05-12', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-03-28', 'last_file_date': '2024-09-13', 'name': 'AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES - P E O P L E, QUALIFIED', 'organization_type': 'L', 'organization_type_full': 'Labor Organization', 'party': 'UNK', 'party_full': 'UNKNOWN', 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1625 L STREET NW', 'street_2': None, 'treasurer_name': 'WILLIAM LUCY', 'zip': '20036'}",C00011114,,,,,,,,,,,-4972.5,,,261881,,,,,,2006-12-05,F3X,F3X-24,26960696143,,,False,24,4120520061072631257,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26960696143,261881,30G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121220061072873187,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'AMALGAMATED TRANSIT UNION-COPE', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00032995', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2008, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1975-11-25', 'first_file_date': '1975-11-25', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2022-06-30', 'last_file_date': '2024-08-20', 'name': 'AMALGAMATED TRANSIT UNION-COPE', 'organization_type': 'L', 'organization_type_full': 'Labor Organization', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '5025 WISCONSIN AVE. N.W.', 'street_2': None, 'treasurer_name': 'Owens, Oscar Mr.', 'zip': '20016'}",C00032995,,,,,,,,,,,130.64,,,312525,,,,,,2007-12-10,F3X,F3X-24,27931639188,,,False,24,4121020071082836640,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27931639188,312525,M12,2007,SE,ITEMIZED INDEPENDENT EXPENDITURES,4121120071082841066,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'RIGHT TO LIFE/OREGON', 'candidate_ids': [], 'city': 'SALEM', 'committee_id': 'C00141572', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2004, 'cycles': [1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1981-04-24', 'first_file_date': '1981-04-24', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2018-02-06', 'last_file_date': '2024-07-08', 'name': 'RIGHT TO LIFE/OREGON PAC (RTL/O PAC)', 'organization_type': 'M', 'organization_type_full': 'Membership Organization', 'party': None, 'party_full': None, 'state': 'OR', 'state_full': 'Oregon', 'street_1': '4335 RIVER RD N', 'street_2': None, 'treasurer_name': 'GAYLE ATTEBERRY', 'zip': '97303'}",C00141572,,,,,,,,,,,87.3,,,153480,,,,,,2004-12-01,F3X,F3X-24,24981464488,,,False,24,4120120041045952417,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24981464488,153480,30G,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120820041046413221,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'HERCULES INCORPORATED', 'candidate_ids': [], 'city': 'WILMINGTON', 'committee_id': 'C00402313', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2004, 'cycles': [2004, 2006, 2008, 2010, 2012], 'cycles_has_activity': [2004, 2006, 2008, 2010, 2012], 'cycles_has_financial': [2004, 2006, 2008, 2010, 2012], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2004-06-16', 'first_file_date': '2004-06-16', 'is_active': True, 'last_cycle_has_activity': 2012, 'last_cycle_has_financial': 2012, 'last_f1_date': '2009-12-03', 'last_file_date': '2011-07-22', 'name': 'HERCULES INCORPORATED VOLUNTARY POLITICAL ACTION COMMITTEE', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'DE', 'state_full': 'Delaware', 'street_1': '1313 NORTH MARKET STREET', 'street_2': None, 'treasurer_name': 'ANNE T SCHUMANN', 'zip': '19894'}",C00402313,,,,,,,,,,,31.22,,,153289,,,,,,2004-12-01,F3X,F3X-24,24991328388,,,False,24,4120120041045952263,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24991328388,153289,12G,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120720041046345228,,E.UNITEMIZED0
A,ADD,A,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'THE CLUB FOR GROWTH, INC.', 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00346536', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [2000, 2002, 2004, 2006, 2008, 2010], 'cycles_has_activity': [2000, 2002, 2004, 2006, 2008, 2010], 'cycles_has_financial': [2000, 2002, 2004, 2006, 2008, 2010], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1999-07-02', 'first_file_date': '1999-07-02', 'is_active': True, 'last_cycle_has_activity': 2010, 'last_cycle_has_financial': 2010, 'last_f1_date': '2009-04-01', 'last_file_date': '2009-04-21', 'name': 'CLUB FOR GROWTH INC PAC', 'organization_type': 'M', 'organization_type_full': 'Membership Organization', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '2001 L St. NW', 'street_2': 'Suite 600', 'treasurer_name': 'Toomey, Pat', 'zip': '20036'}",C00346536,,,,,,,,,,,36.09,,,311952,,,,,,2007-11-27,F3X,F3X-24,27990983147,,,False,24,4112720071082496809,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?27990983147,304556,M9,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120620071082787206,,E.UNITEMIZED6
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'REPLACEMENTS LTD', 'candidate_ids': [], 'city': 'GREENSBORO', 'committee_id': 'C00427849', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2006, 'cycles': [2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2006-08-28', 'first_file_date': '2006-08-28', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-01-18', 'last_file_date': '2024-07-02', 'name': 'REPLACEMENTS LTD PAC', 'organization_type': 'C', 'organization_type_full': 'Corporation', 'party': None, 'party_full': None, 'state': 'NC', 'state_full': 'North Carolina', 'street_1': 'PO BOX 26029', 'street_2': None, 'treasurer_name': 'GARY M PALMER', 'zip': '27420'}",C00427849,,,,,,,,,,,17.28,,,260552,,,,,,2006-11-30,F3X,F3X-24,26940609626,,,False,24,4113020061072434444,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26940609626,260552,30G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4120520061072631971,,E.UNITEMIZED0
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'SALEM', 'committee_id': 'C00405571', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycle': 2004, 'cycles': [2004, 2006], 'cycles_has_activity': [2004, 2006], 'cycles_has_financial': [2004], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2004-09-07', 'first_file_date': '2004-09-07', 'is_active': True, 'last_cycle_has_activity': 2006, 'last_cycle_has_financial': 2004, 'last_f1_date': '2005-02-11', 'last_file_date': '2006-07-25', 'name': 'OREGON PEACEWORKS PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'OR', 'state_full': 'Oregon', 'street_1': '104 COMMERCIAL ST NE', 'street_2': None, 'treasurer_name': 'CHRISTOPHER A BOGER', 'zip': '97301'}",C00405571,,,,,,,,,,,180.0,,,151801,,,,,,2004-11-23,F3X,F3X-24,24971933354,,,False,24,4112420041045821451,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24971933354,151801,30G,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4113020041045947704,,E.UNITEMIZED0
A,ADD,A,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'NONE', 'candidate_ids': [], 'city': 'Seattle', 'committee_id': 'C00364299', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [2002, 2004, 2006, 2008], 'cycles_has_activity': [2002, 2004, 2006, 2008], 'cycles_has_financial': [2002, 2004, 2006], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2001-01-26', 'first_file_date': '2001-01-26', 'is_active': True, 'last_cycle_has_activity': 2008, 'last_cycle_has_financial': 2006, 'last_f1_date': '2006-11-01', 'last_file_date': '2007-02-09', 'name': 'WILD PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'WA', 'state_full': 'Washington', 'street_1': '2428 E. Louisa Street', 'street_2': None, 'treasurer_name': 'Brinker, Jeff', 'zip': '98112'}",C00364299,,,,,,,,,,,50.0,,,256032,,,,,,2006-11-01,F3X,F3X-24,26960659116,,,False,24,4110220061071553792,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26960659116,240568,Q2,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112820061072365341,,E.UNITEMIZED2
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': None, 'candidate_ids': [], 'city': 'Fort Worth', 'committee_id': 'C00364992', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2004, 'cycles': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '2001-02-26', 'first_file_date': '2001-02-26', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2013-02-21', 'last_file_date': '2024-08-20', 'name': 'Q FED PAC', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'TX', 'state_full': 'Texas', 'street_1': '301 Commerce Street', 'street_2': 'Suite 2975', 'treasurer_name': 'Lett, Samuel III', 'zip': '76102'}",C00364992,,,,,,,,,,,0.13,,,151613,,,,,,2004-11-23,F3X,F3X-24,24962925450,,,False,24,4112320041045778673,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?24962925450,151613,30G,2004,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112320041045805846,,E.UNITEMIZED0
A,ADD,A,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': ""MEDICAL ASS'N: AMERICAN        [AMPAC]"", 'candidate_ids': [], 'city': 'WASHINGTON', 'committee_id': 'C00000422', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2004, 'cycles': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1976, 1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'M', 'first_f1_date': '1975-07-03', 'first_file_date': '1975-03-06', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-01-23', 'last_file_date': '2024-09-11', 'name': 'AMERICAN MEDICAL ASSOCIATION POLITICAL ACTION COMMITTEE', 'organization_type': 'T', 'organization_type_full': 'Trade Association', 'party': None, 'party_full': None, 'state': 'DC', 'state_full': 'District Of Columbia', 'street_1': '1101 VERMONT AVENUE NW', 'street_2': '12TH FLOOR', 'treasurer_name': 'WALKER, KEVIN', 'zip': '20005'}",C00000422,,,,,,,,,,,-527.5,,,99781,,,,,,2003-11-17,F3X,F3X-24,,,,False,24,4111720031036298819,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,,90969,M7,2003,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111920031036408592,,E.UNITEMIZED2
A,ADD,N,,,,"{'candidate_id': None, 'idx': None, 'two_year_period': None}",,,,,,,,,,,,,,"{'affiliated_committee_name': 'A BRTHD AIMED TOWARD ED OF IL ABATE IL', 'candidate_ids': [], 'city': 'Cortland', 'committee_id': 'C00308460', 'committee_type': 'Q', 'committee_type_full': 'PAC - Qualified', 'cycle': 2006, 'cycles': [1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_activity': [1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'cycles_has_financial': [1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '1995-11-20', 'first_file_date': '1995-11-20', 'is_active': True, 'last_cycle_has_activity': 2024, 'last_cycle_has_financial': 2024, 'last_f1_date': '2024-01-26', 'last_file_date': '2024-07-12', 'name': 'A BRTHD AIMED TOWARD EDUC OF IL FED ELEC DEVICE FOR POLITICALLY ACTIVE MOTORCYCLISTS...', 'organization_type': 'T', 'organization_type_full': 'Trade Association', 'party': None, 'party_full': None, 'state': 'IL', 'state_full': 'Illinois', 'street_1': '2403 Susan Curve', 'street_2': 'P.O. Box 908', 'treasurer_name': 'CHERYL PEARRE', 'zip': '60112'}",C00308460,,,,,,,,,,,25.0,,,252532,,,,,,2006-10-26,F3X,F3X-24,26950724576,,,False,24,4102620061070880235,,,,False,True,,,,,,,,,,UNITEMIZED,,,,,,,http://docquery.fec.gov/cgi-bin/fecimg/?26950724576,252532,12G,2006,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111720061072175006,,E.UNITEMIZED0
